dataset,time,obs_value,freq,unit,incgrp,age,sex,geo
ilc_lvho07a,2005,2.0,A,PC,A_MD60,Y18-24,M,FI
ilc_lvho07a,2005,3.8,A,PC,A_MD60,Y18-24,M,IT
ilc_lvho07a,2005,2.2,A,PC,A_MD60,Y18-24,T,FI
ilc_lvho07a,2005,4.0,A,PC,A_MD60,Y18-24,T,IT
ilc_lvho07a,2005,2.0,A,PC,A_MD60,Y18-64,F,FI
ilc_lvho07a,2005,5.8,A,PC,A_MD60,Y18-64,F,IT
ilc_lvho07a,2005,1.9,A,PC,A_MD60,Y18-64,M,FI
ilc_lvho07a,2005,5.1,A,PC,A_MD60,Y18-64,M,IT
ilc_lvho07a,2005,1.9,A,PC,A_MD60,Y18-64,T,FI
ilc_lvho07a,2005,5.4,A,PC,A_MD60,Y18-64,T,IT
ilc_lvho07a,2005,3.3,A,PC,A_MD60,Y20-24,F,FI
ilc_lvho07a,2005,4.3,A,PC,A_MD60,Y20-24,F,IT
ilc_lvho07a,2005,2.7,A,PC,A_MD60,Y20-24,M,FI
ilc_lvho07a,2005,4.1,A,PC,A_MD60,Y20-24,M,IT
ilc_lvho07a,2005,3.0,A,PC,A_MD60,Y20-24,T,FI
ilc_lvho07a,2005,4.2,A,PC,A_MD60,Y20-24,T,IT
ilc_lvho07a,2005,2.5,A,PC,A_MD60,Y20-29,F,FI
ilc_lvho07a,2005,5.0,A,PC,A_MD60,Y20-29,F,IT
ilc_lvho07a,2005,2.8,A,PC,A_MD60,Y20-29,M,FI
ilc_lvho07a,2005,5.0,A,PC,A_MD60,Y20-29,M,IT
ilc_lvho07a,2005,2.7,A,PC,A_MD60,Y20-29,T,FI
ilc_lvho07a,2005,5.0,A,PC,A_MD60,Y20-29,T,IT
ilc_lvho07a,2005,2.0,A,PC,A_MD60,Y25-29,F,FI
ilc_lvho07a,2005,5.6,A,PC,A_MD60,Y25-29,F,IT
ilc_lvho07a,2005,2.8,A,PC,A_MD60,Y25-29,M,FI
ilc_lvho07a,2005,5.7,A,PC,A_MD60,Y25-29,M,IT
ilc_lvho07a,2005,2.4,A,PC,A_MD60,Y25-29,T,FI
ilc_lvho07a,2005,5.7,A,PC,A_MD60,Y25-29,T,IT
ilc_lvho07a,2005,1.3,A,PC,A_MD60,Y6-11,F,FI
ilc_lvho07a,2005,4.9,A,PC,A_MD60,Y6-11,F,IT
ilc_lvho07a,2005,1.3,A,PC,A_MD60,Y6-11,M,FI
ilc_lvho07a,2005,6.5,A,PC,A_MD60,Y6-11,M,IT
ilc_lvho07a,2005,1.3,A,PC,A_MD60,Y6-11,T,FI
ilc_lvho07a,2005,5.7,A,PC,A_MD60,Y6-11,T,IT
ilc_lvho07a,2005,2.4,A,PC,A_MD60,Y_GE65,F,FI
ilc_lvho07a,2005,12.0,A,PC,A_MD60,Y_GE65,F,IT
ilc_lvho07a,2005,1.9,A,PC,A_MD60,Y_GE65,M,FI
ilc_lvho07a,2005,8.6,A,PC,A_MD60,Y_GE65,M,IT
ilc_lvho07a,2005,2.2,A,PC,A_MD60,Y_GE65,T,FI
ilc_lvho07a,2005,10.5,A,PC,A_MD60,Y_GE65,T,IT
ilc_lvho07a,2005,1.1,A,PC,A_MD60,Y_LT18,F,FI
ilc_lvho07a,2005,5.5,A,PC,A_MD60,Y_LT18,F,IT
ilc_lvho07a,2005,1.4,A,PC,A_MD60,Y_LT18,M,FI
ilc_lvho07a,2005,5.9,A,PC,A_MD60,Y_LT18,M,IT
ilc_lvho07a,2005,1.3,A,PC,A_MD60,Y_LT18,T,FI
ilc_lvho07a,2005,5.7,A,PC,A_MD60,Y_LT18,T,IT
ilc_lvho07a,2005,1.1,A,PC,A_MD60,Y_LT6,F,FI
ilc_lvho07a,2005,6.2,A,PC,A_MD60,Y_LT6,F,IT
ilc_lvho07a,2005,1.4,A,PC,A_MD60,Y_LT6,M,FI
ilc_lvho07a,2005,6.6,A,PC,A_MD60,Y_LT6,M,IT
ilc_lvho07a,2005,1.3,A,PC,A_MD60,Y_LT6,T,FI
ilc_lvho07a,2005,6.4,A,PC,A_MD60,Y_LT6,T,IT
ilc_lvho07a,2005,16.0,A,PC,B_MD60,TOTAL,F,FI
ilc_lvho07a,2005,40.0,A,PC,B_MD60,TOTAL,F,IT
ilc_lvho07a,2005,16.3,A,PC,B_MD60,TOTAL,M,FI
ilc_lvho07a,2005,36.2,A,PC,B_MD60,TOTAL,M,IT
ilc_lvho07a,2005,16.1,A,PC,B_MD60,TOTAL,T,FI
ilc_lvho07a,2005,38.3,A,PC,B_MD60,TOTAL,T,IT
ilc_lvho07a,2005,15.3,A,PC,B_MD60,Y12-17,F,FI
ilc_lvho07a,2005,34.7,A,PC,B_MD60,Y12-17,F,IT
ilc_lvho07a,2005,6.9,A,PC,B_MD60,Y12-17,M,FI
ilc_lvho07a,2005,33.4,A,PC,B_MD60,Y12-17,M,IT
ilc_lvho07a,2005,11.2,A,PC,B_MD60,Y12-17,T,FI
ilc_lvho07a,2005,34.0,A,PC,B_MD60,Y12-17,T,IT
ilc_lvho07a,2005,20.8,A,PC,B_MD60,Y15-19,F,FI
ilc_lvho07a,2005,33.7,A,PC,B_MD60,Y15-19,F,IT
ilc_lvho07a,2005,15.3,A,PC,B_MD60,Y15-19,M,FI
ilc_lvho07a,2005,31.3,A,PC,B_MD60,Y15-19,M,IT
ilc_lvho07a,2005,17.9,A,PC,B_MD60,Y15-19,T,FI
ilc_lvho07a,2005,32.5,A,PC,B_MD60,Y15-19,T,IT
ilc_lvho07a,2005,29.3,A,PC,B_MD60,Y15-24,F,FI
ilc_lvho07a,2005,33.6,A,PC,B_MD60,Y15-24,F,IT
ilc_lvho07a,2005,26.4,A,PC,B_MD60,Y15-24,M,FI
ilc_lvho07a,2005,32.2,A,PC,B_MD60,Y15-24,M,IT
ilc_lvho07a,2005,27.9,A,PC,B_MD60,Y15-24,T,FI
ilc_lvho07a,2005,32.9,A,PC,B_MD60,Y15-24,T,IT
ilc_lvho07a,2005,29.2,A,PC,B_MD60,Y15-29,F,FI
ilc_lvho07a,2005,38.2,A,PC,B_MD60,Y15-29,F,IT
ilc_lvho07a,2005,27.8,A,PC,B_MD60,Y15-29,M,FI
ilc_lvho07a,2005,33.7,A,PC,B_MD60,Y15-29,M,IT
ilc_lvho07a,2005,28.5,A,PC,B_MD60,Y15-29,T,FI
ilc_lvho07a,2005,36.1,A,PC,B_MD60,Y15-29,T,IT
ilc_lvho07a,2005,24.4,A,PC,B_MD60,Y16-19,F,FI
ilc_lvho07a,2005,32.9,A,PC,B_MD60,Y16-19,F,IT
ilc_lvho07a,2005,17.9,A,PC,B_MD60,Y16-19,M,FI
ilc_lvho07a,2005,31.4,A,PC,B_MD60,Y16-19,M,IT
ilc_lvho07a,2005,20.9,A,PC,B_MD60,Y16-19,T,FI
ilc_lvho07a,2005,32.2,A,PC,B_MD60,Y16-19,T,IT
ilc_lvho07a,2005,30.6,A,PC,B_MD60,Y16-24,F,FI
ilc_lvho07a,2005,33.2,A,PC,B_MD60,Y16-24,F,IT
ilc_lvho07a,2005,27.9,A,PC,B_MD60,Y16-24,M,FI
ilc_lvho07a,2005,32.3,A,PC,B_MD60,Y16-24,M,IT
ilc_lvho07a,2005,29.3,A,PC,B_MD60,Y16-24,T,FI
ilc_lvho07a,2005,32.8,A,PC,B_MD60,Y16-24,T,IT
ilc_lvho07a,2005,30.2,A,PC,B_MD60,Y16-29,F,FI
ilc_lvho07a,2005,38.3,A,PC,B_MD60,Y16-29,F,IT
ilc_lvho07a,2005,29.1,A,PC,B_MD60,Y16-29,M,FI
ilc_lvho07a,2005,33.9,A,PC,B_MD60,Y16-29,M,IT
ilc_lvho07a,2005,29.7,A,PC,B_MD60,Y16-29,T,FI
ilc_lvho07a,2005,36.3,A,PC,B_MD60,Y16-29,T,IT
ilc_lvho07a,2005,31.4,A,PC,B_MD60,Y18-24,F,FI
ilc_lvho07a,2005,33.7,A,PC,B_MD60,Y18-24,F,IT
ilc_lvho07a,2005,31.8,A,PC,B_MD60,Y18-24,M,FI
ilc_lvho07a,2005,31.1,A,PC,B_MD60,Y18-24,M,IT
ilc_lvho07a,2005,31.6,A,PC,B_MD60,Y18-24,T,FI
ilc_lvho07a,2005,32.5,A,PC,B_MD60,Y18-24,T,IT
ilc_lvho07a,2005,24.1,A,PC,B_MD60,Y18-64,F,FI
ilc_lvho07a,2005,40.2,A,PC,B_MD60,Y18-64,F,IT
ilc_lvho07a,2005,20.2,A,PC,B_MD60,Y18-64,M,FI
ilc_lvho07a,2005,36.2,A,PC,B_MD60,Y18-64,M,IT
ilc_lvho07a,2005,22.1,A,PC,B_MD60,Y18-64,T,FI
ilc_lvho07a,2005,38.4,A,PC,B_MD60,Y18-64,T,IT
ilc_lvho07a,2005,32.4,A,PC,B_MD60,Y20-24,F,FI
ilc_lvho07a,2005,33.5,A,PC,B_MD60,Y20-24,F,IT
ilc_lvho07a,2005,32.4,A,PC,B_MD60,Y20-24,M,FI
ilc_lvho07a,2005,33.3,A,PC,B_MD60,Y20-24,M,IT
ilc_lvho07a,2005,32.4,A,PC,B_MD60,Y20-24,T,FI
ilc_lvho07a,2005,33.4,A,PC,B_MD60,Y20-24,T,IT
ilc_lvho07a,2005,31.5,A,PC,B_MD60,Y20-29,F,FI
ilc_lvho07a,2005,40.7,A,PC,B_MD60,Y20-29,F,IT
ilc_lvho07a,2005,32.7,A,PC,B_MD60,Y20-29,M,FI
ilc_lvho07a,2005,35.2,A,PC,B_MD60,Y20-29,M,IT
ilc_lvho07a,2005,32.0,A,PC,B_MD60,Y20-29,T,FI
ilc_lvho07a,2005,38.2,A,PC,B_MD60,Y20-29,T,IT
ilc_lvho07a,2005,28.7,A,PC,B_MD60,Y25-29,F,FI
ilc_lvho07a,2005,48.1,A,PC,B_MD60,Y25-29,F,IT
ilc_lvho07a,2005,33.4,A,PC,B_MD60,Y25-29,M,FI
ilc_lvho07a,2005,37.4,A,PC,B_MD60,Y25-29,M,IT
ilc_lvho07a,2005,31.0,A,PC,B_MD60,Y25-29,T,FI
ilc_lvho07a,2005,43.4,A,PC,B_MD60,Y25-29,T,IT
ilc_lvho07a,2005,8.5,A,PC,B_MD60,Y6-11,F,FI
ilc_lvho07a,2005,37.4,A,PC,B_MD60,Y6-11,F,IT
ilc_lvho07a,2005,17.6,A,PC,B_MD60,Y6-11,M,FI
ilc_lvho07a,2005,39.8,A,PC,B_MD60,Y6-11,M,IT
ilc_lvho07a,2005,12.9,A,PC,B_MD60,Y6-11,T,FI
ilc_lvho07a,2005,38.6,A,PC,B_MD60,Y6-11,T,IT
ilc_lvho07a,2005,6.8,A,PC,B_MD60,Y_GE65,F,FI
ilc_lvho07a,2005,40.6,A,PC,B_MD60,Y_GE65,F,IT
ilc_lvho07a,2005,2.9,A,PC,B_MD60,Y_GE65,M,FI
ilc_lvho07a,2005,30.9,A,PC,B_MD60,Y_GE65,M,IT
ilc_lvho07a,2005,5.8,A,PC,B_MD60,Y_GE65,T,FI
ilc_lvho07a,2005,37.2,A,PC,B_MD60,Y_GE65,T,IT
ilc_lvho07a,2005,10.6,A,PC,B_MD60,Y_LT18,F,FI
ilc_lvho07a,2005,38.5,A,PC,B_MD60,Y_LT18,F,IT
ilc_lvho07a,2005,13.0,A,PC,B_MD60,Y_LT18,M,FI
ilc_lvho07a,2005,40.0,A,PC,B_MD60,Y_LT18,M,IT
ilc_lvho07a,2005,11.8,A,PC,B_MD60,Y_LT18,T,FI
ilc_lvho07a,2005,39.3,A,PC,B_MD60,Y_LT18,T,IT
ilc_lvho07a,2005,7.2,A,PC,B_MD60,Y_LT6,F,FI
ilc_lvho07a,2005,43.5,A,PC,B_MD60,Y_LT6,F,IT
ilc_lvho07a,2005,15.1,A,PC,B_MD60,Y_LT6,M,FI
ilc_lvho07a,2005,48.5,A,PC,B_MD60,Y_LT6,M,IT
ilc_lvho07a,2005,11.7,A,PC,B_MD60,Y_LT6,T,FI
ilc_lvho07a,2005,45.9,A,PC,B_MD60,Y_LT6,T,IT
ilc_lvho07a,2005,3.7,A,PC,TOTAL,TOTAL,F,FI
ilc_lvho07a,2005,13.9,A,PC,TOTAL,TOTAL,F,IT
ilc_lvho07a,2005,3.3,A,PC,TOTAL,TOTAL,M,FI
ilc_lvho07a,2005,11.2,A,PC,TOTAL,TOTAL,M,IT
ilc_lvho07a,2005,3.5,A,PC,TOTAL,TOTAL,T,FI
ilc_lvho07a,2005,12.6,A,PC,TOTAL,TOTAL,T,IT
ilc_lvho07a,2005,2.5,A,PC,TOTAL,Y12-17,F,FI
ilc_lvho07a,2005,13.6,A,PC,TOTAL,Y12-17,F,IT
ilc_lvho07a,2005,2.0,A,PC,TOTAL,Y12-17,M,FI
ilc_lvho07a,2005,12.6,A,PC,TOTAL,Y12-17,M,IT
ilc_lvho07a,2005,2.2,A,PC,TOTAL,Y12-17,T,FI
ilc_lvho07a,2005,13.1,A,PC,TOTAL,Y12-17,T,IT
ilc_lvho07a,2005,3.5,A,PC,TOTAL,Y15-19,F,FI
ilc_lvho07a,2005,12.6,A,PC,TOTAL,Y15-19,F,IT
ilc_lvho07a,2005,2.8,A,PC,TOTAL,Y15-19,M,FI
ilc_lvho07a,2005,10.4,A,PC,TOTAL,Y15-19,M,IT
ilc_lvho07a,2005,3.2,A,PC,TOTAL,Y15-19,T,FI
ilc_lvho07a,2005,11.5,A,PC,TOTAL,Y15-19,T,IT
ilc_lvho07a,2005,8.1,A,PC,TOTAL,Y15-24,F,FI
ilc_lvho07a,2005,11.8,A,PC,TOTAL,Y15-24,F,IT
ilc_lvho07a,2005,6.4,A,PC,TOTAL,Y15-24,M,FI
ilc_lvho07a,2005,10.0,A,PC,TOTAL,Y15-24,M,IT
ilc_lvho07a,2005,7.2,A,PC,TOTAL,Y15-24,T,FI
ilc_lvho07a,2005,10.9,A,PC,TOTAL,Y15-24,T,IT
ilc_lvho07a,2005,7.0,A,PC,TOTAL,Y15-29,F,FI
ilc_lvho07a,2005,12.3,A,PC,TOTAL,Y15-29,F,IT
ilc_lvho07a,2005,6.2,A,PC,TOTAL,Y15-29,M,FI
ilc_lvho07a,2005,10.0,A,PC,TOTAL,Y15-29,M,IT
ilc_lvho07a,2005,6.6,A,PC,TOTAL,Y15-29,T,FI
ilc_lvho07a,2005,11.2,A,PC,TOTAL,Y15-29,T,IT
ilc_lvho07a,2005,3.8,A,PC,TOTAL,Y16-19,F,FI
ilc_lvho07a,2005,12.3,A,PC,TOTAL,Y16-19,F,IT
ilc_lvho07a,2005,3.3,A,PC,TOTAL,Y16-19,M,FI
ilc_lvho07a,2005,10.1,A,PC,TOTAL,Y16-19,M,IT
ilc_lvho07a,2005,3.5,A,PC,TOTAL,Y16-19,T,FI
ilc_lvho07a,2005,11.1,A,PC,TOTAL,Y16-19,T,IT
ilc_lvho07a,2005,8.8,A,PC,TOTAL,Y16-24,F,FI
ilc_lvho07a,2005,11.6,A,PC,TOTAL,Y16-24,F,IT
ilc_lvho07a,2005,7.0,A,PC,TOTAL,Y16-24,M,FI
ilc_lvho07a,2005,9.9,A,PC,TOTAL,Y16-24,M,IT
ilc_lvho07a,2005,7.9,A,PC,TOTAL,Y16-24,T,FI
ilc_lvho07a,2005,10.7,A,PC,TOTAL,Y16-24,T,IT
ilc_lvho07a,2005,7.3,A,PC,TOTAL,Y16-29,F,FI
ilc_lvho07a,2005,12.3,A,PC,TOTAL,Y16-29,F,IT
ilc_lvho07a,2005,6.6,A,PC,TOTAL,Y16-29,M,FI
ilc_lvho07a,2005,9.9,A,PC,TOTAL,Y16-29,M,IT
ilc_lvho07a,2005,7.0,A,PC,TOTAL,Y16-29,T,FI
ilc_lvho07a,2005,11.1,A,PC,TOTAL,Y16-29,T,IT
ilc_lvho07a,2005,10.3,A,PC,TOTAL,Y18-24,F,FI
ilc_lvho07a,2005,11.3,A,PC,TOTAL,Y18-24,F,IT
ilc_lvho07a,2005,8.6,A,PC,TOTAL,Y18-24,M,FI
ilc_lvho07a,2005,9.4,A,PC,TOTAL,Y18-24,M,IT
ilc_lvho07a,2005,9.4,A,PC,TOTAL,Y18-24,T,FI
ilc_lvho07a,2005,10.3,A,PC,TOTAL,Y18-24,T,IT
ilc_lvho07a,2005,4.3,A,PC,TOTAL,Y18-64,F,FI
ilc_lvho07a,2005,11.9,A,PC,TOTAL,Y18-64,F,IT
ilc_lvho07a,2005,3.9,A,PC,TOTAL,Y18-64,M,FI
ilc_lvho07a,2005,9.9,A,PC,TOTAL,Y18-64,M,IT
ilc_lvho07a,2005,4.1,A,PC,TOTAL,Y18-64,T,FI
ilc_lvho07a,2005,10.9,A,PC,TOTAL,Y18-64,T,IT
ilc_lvho07a,2005,12.4,A,PC,TOTAL,Y20-24,F,FI
ilc_lvho07a,2005,11.0,A,PC,TOTAL,Y20-24,F,IT
ilc_lvho07a,2005,9.8,A,PC,TOTAL,Y20-24,M,FI
ilc_lvho07a,2005,9.7,A,PC,TOTAL,Y20-24,M,IT
ilc_lvho07a,2005,11.1,A,PC,TOTAL,Y20-24,T,FI
ilc_lvho07a,2005,10.4,A,PC,TOTAL,Y20-24,T,IT
ilc_lvho07a,2005,8.6,A,PC,TOTAL,Y20-29,F,FI
ilc_lvho07a,2005,12.2,A,PC,TOTAL,Y20-29,F,IT
ilc_lvho07a,2005,7.8,A,PC,TOTAL,Y20-29,M,FI
ilc_lvho07a,2005,9.9,A,PC,TOTAL,Y20-29,M,IT
ilc_lvho07a,2005,8.2,A,PC,TOTAL,Y20-29,T,FI
ilc_lvho07a,2005,11.0,A,PC,TOTAL,Y20-29,T,IT
ilc_lvho07a,2005,4.8,A,PC,TOTAL,Y25-29,F,FI
ilc_lvho07a,2005,13.2,A,PC,TOTAL,Y25-29,F,IT
ilc_lvho07a,2005,5.8,A,PC,TOTAL,Y25-29,M,FI
ilc_lvho07a,2005,10.0,A,PC,TOTAL,Y25-29,M,IT
ilc_lvho07a,2005,5.3,A,PC,TOTAL,Y25-29,T,FI
ilc_lvho07a,2005,11.6,A,PC,TOTAL,Y25-29,T,IT
ilc_lvho07a,2005,1.9,A,PC,TOTAL,Y6-11,F,FI
ilc_lvho07a,2005,12.8,A,PC,TOTAL,Y6-11,F,IT
ilc_lvho07a,2005,2.6,A,PC,TOTAL,Y6-11,M,FI
ilc_lvho07a,2005,13.9,A,PC,TOTAL,Y6-11,M,IT
ilc_lvho07a,2005,2.3,A,PC,TOTAL,Y6-11,T,FI
ilc_lvho07a,2005,13.4,A,PC,TOTAL,Y6-11,T,IT
ilc_lvho07a,2005,3.5,A,PC,TOTAL,Y_GE65,F,FI
ilc_lvho07a,2005,19.2,A,PC,TOTAL,Y_GE65,F,IT
ilc_lvho07a,2005,2.0,A,PC,TOTAL,Y_GE65,M,FI
ilc_lvho07a,2005,12.8,A,PC,TOTAL,Y_GE65,M,IT
ilc_lvho07a,2005,2.9,A,PC,TOTAL,Y_GE65,T,FI
ilc_lvho07a,2005,16.6,A,PC,TOTAL,Y_GE65,T,IT
ilc_lvho07a,2005,2.1,A,PC,TOTAL,Y_LT18,F,FI
ilc_lvho07a,2005,13.9,A,PC,TOTAL,Y_LT18,F,IT
ilc_lvho07a,2005,2.6,A,PC,TOTAL,Y_LT18,M,FI
ilc_lvho07a,2005,14.1,A,PC,TOTAL,Y_LT18,M,IT
ilc_lvho07a,2005,2.3,A,PC,TOTAL,Y_LT18,T,FI
ilc_lvho07a,2005,14.0,A,PC,TOTAL,Y_LT18,T,IT
ilc_lvho07a,2005,1.8,A,PC,TOTAL,Y_LT6,F,FI
ilc_lvho07a,2005,15.1,A,PC,TOTAL,Y_LT6,F,IT
ilc_lvho07a,2005,3.3,A,PC,TOTAL,Y_LT6,M,FI
ilc_lvho07a,2005,15.7,A,PC,TOTAL,Y_LT6,M,IT
ilc_lvho07a,2005,2.5,A,PC,TOTAL,Y_LT6,T,FI
ilc_lvho07a,2005,15.4,A,PC,TOTAL,Y_LT6,T,IT
ilc_lvho07a,2006,2.3,A,PC,A_MD60,TOTAL,F,FI
ilc_lvho07a,2006,7.2,A,PC,A_MD60,TOTAL,F,IT
ilc_lvho07a,2006,1.6,A,PC,A_MD60,TOTAL,M,FI
ilc_lvho07a,2006,5.4,A,PC,A_MD60,TOTAL,M,IT
ilc_lvho07a,2006,2.0,A,PC,A_MD60,TOTAL,T,FI
ilc_lvho07a,2006,6.3,A,PC,A_MD60,TOTAL,T,IT
ilc_lvho07a,2006,1.4,A,PC,A_MD60,Y12-17,F,FI
ilc_lvho07a,2006,5.2,A,PC,A_MD60,Y12-17,F,IT
ilc_lvho07a,2006,1.4,A,PC,A_MD60,Y12-17,M,FI
ilc_lvho07a,2006,4.6,A,PC,A_MD60,Y12-17,M,IT
ilc_lvho07a,2006,1.4,A,PC,A_MD60,Y12-17,T,FI
ilc_lvho07a,2006,4.9,A,PC,A_MD60,Y12-17,T,IT
ilc_lvho07a,2006,1.8,A,PC,A_MD60,Y15-19,F,FI
ilc_lvho07a,2006,4.2,A,PC,A_MD60,Y15-19,F,IT
ilc_lvho07a,2006,1.0,A,PC,A_MD60,Y15-19,M,FI
ilc_lvho07a,2006,3.3,A,PC,A_MD60,Y15-19,M,IT
ilc_lvho07a,2006,1.4,A,PC,A_MD60,Y15-19,T,FI
ilc_lvho07a,2006,3.7,A,PC,A_MD60,Y15-19,T,IT
ilc_lvho07a,2006,3.5,A,PC,A_MD60,Y15-24,F,FI
ilc_lvho07a,2006,4.5,A,PC,A_MD60,Y15-24,F,IT
ilc_lvho07a,2006,1.9,A,PC,A_MD60,Y15-24,M,FI
ilc_lvho07a,2006,3.2,A,PC,A_MD60,Y15-24,M,IT
ilc_lvho07a,2006,2.7,A,PC,A_MD60,Y15-24,T,FI
ilc_lvho07a,2006,3.8,A,PC,A_MD60,Y15-24,T,IT
ilc_lvho07a,2006,3.0,A,PC,A_MD60,Y15-29,F,FI
ilc_lvho07a,2006,5.5,A,PC,A_MD60,Y15-29,F,IT
ilc_lvho07a,2006,2.2,A,PC,A_MD60,Y15-29,M,FI
ilc_lvho07a,2006,3.9,A,PC,A_MD60,Y15-29,M,IT
ilc_lvho07a,2006,2.6,A,PC,A_MD60,Y15-29,T,FI
ilc_lvho07a,2006,4.7,A,PC,A_MD60,Y15-29,T,IT
ilc_lvho07a,2006,1.0,A,PC,A_MD60,Y16-19,F,FI
ilc_lvho07a,2006,4.1,A,PC,A_MD60,Y16-19,F,IT
ilc_lvho07a,2006,1.0,A,PC,A_MD60,Y16-19,M,FI
ilc_lvho07a,2006,2.5,A,PC,A_MD60,Y16-19,M,IT
ilc_lvho07a,2006,1.0,A,PC,A_MD60,Y16-19,T,FI
ilc_lvho07a,2006,3.2,A,PC,A_MD60,Y16-19,T,IT
ilc_lvho07a,2006,3.4,A,PC,A_MD60,Y16-24,F,FI
ilc_lvho07a,2006,4.5,A,PC,A_MD60,Y16-24,F,IT
ilc_lvho07a,2006,2.0,A,PC,A_MD60,Y16-24,M,FI
ilc_lvho07a,2006,2.9,A,PC,A_MD60,Y16-24,M,IT
ilc_lvho07a,2006,2.7,A,PC,A_MD60,Y16-24,T,FI
ilc_lvho07a,2006,3.7,A,PC,A_MD60,Y16-24,T,IT
ilc_lvho07a,2006,2.9,A,PC,A_MD60,Y16-29,F,FI
ilc_lvho07a,2006,5.5,A,PC,A_MD60,Y16-29,F,IT
ilc_lvho07a,2006,2.3,A,PC,A_MD60,Y16-29,M,FI
ilc_lvho07a,2006,3.8,A,PC,A_MD60,Y16-29,M,IT
ilc_lvho07a,2006,2.6,A,PC,A_MD60,Y16-29,T,FI
ilc_lvho07a,2006,4.6,A,PC,A_MD60,Y16-29,T,IT
ilc_lvho07a,2006,4.1,A,PC,A_MD60,Y18-24,F,FI
ilc_lvho07a,2006,4.6,A,PC,A_MD60,Y18-24,F,IT
ilc_lvho07a,2006,2.3,A,PC,A_MD60,Y18-24,M,FI
ilc_lvho07a,2006,2.9,A,PC,A_MD60,Y18-24,M,IT
ilc_lvho07a,2006,3.2,A,PC,A_MD60,Y18-24,T,FI
ilc_lvho07a,2006,3.7,A,PC,A_MD60,Y18-24,T,IT
ilc_lvho07a,2006,2.3,A,PC,A_MD60,Y18-64,F,FI
ilc_lvho07a,2006,5.8,A,PC,A_MD60,Y18-64,F,IT
ilc_lvho07a,2006,1.7,A,PC,A_MD60,Y18-64,M,FI
ilc_lvho07a,2006,5.0,A,PC,A_MD60,Y18-64,M,IT
ilc_lvho07a,2006,2.0,A,PC,A_MD60,Y18-64,T,FI
ilc_lvho07a,2006,5.4,A,PC,A_MD60,Y18-64,T,IT
ilc_lvho07a,2006,5.2,A,PC,A_MD60,Y20-24,F,FI
ilc_lvho07a,2006,4.8,A,PC,A_MD60,Y20-24,F,IT
ilc_lvho07a,2006,2.9,A,PC,A_MD60,Y20-24,M,FI
ilc_lvho07a,2006,3.1,A,PC,A_MD60,Y20-24,M,IT
ilc_lvho07a,2006,4.1,A,PC,A_MD60,Y20-24,T,FI
ilc_lvho07a,2006,3.9,A,PC,A_MD60,Y20-24,T,IT
ilc_lvho07a,2006,3.6,A,PC,A_MD60,Y20-29,F,FI
ilc_lvho07a,2006,5.9,A,PC,A_MD60,Y20-29,F,IT
ilc_lvho07a,2006,2.8,A,PC,A_MD60,Y20-29,M,FI
ilc_lvho07a,2006,4.1,A,PC,A_MD60,Y20-29,M,IT
ilc_lvho07a,2006,3.2,A,PC,A_MD60,Y20-29,T,FI
ilc_lvho07a,2006,5.0,A,PC,A_MD60,Y20-29,T,IT
ilc_lvho07a,2006,2.3,A,PC,A_MD60,Y25-29,F,FI
ilc_lvho07a,2006,6.7,A,PC,A_MD60,Y25-29,F,IT
ilc_lvho07a,2006,2.7,A,PC,A_MD60,Y25-29,M,FI
ilc_lvho07a,2006,4.9,A,PC,A_MD60,Y25-29,M,IT
ilc_lvho07a,2006,2.5,A,PC,A_MD60,Y25-29,T,FI
ilc_lvho07a,2006,5.8,A,PC,A_MD60,Y25-29,T,IT
ilc_lvho07a,2006,1.5,A,PC,A_MD60,Y6-11,F,FI
ilc_lvho07a,2006,6.7,A,PC,A_MD60,Y6-11,F,IT
ilc_lvho07a,2006,0.9,A,PC,A_MD60,Y6-11,M,FI
ilc_lvho07a,2006,6.6,A,PC,A_MD60,Y6-11,M,IT
ilc_lvho07a,2006,1.2,A,PC,A_MD60,Y6-11,T,FI
ilc_lvho07a,2006,6.6,A,PC,A_MD60,Y6-11,T,IT
ilc_lvho07a,2006,3.0,A,PC,A_MD60,Y_GE65,F,FI
ilc_lvho07a,2006,12.2,A,PC,A_MD60,Y_GE65,F,IT
ilc_lvho07a,2006,1.5,A,PC,A_MD60,Y_GE65,M,FI
ilc_lvho07a,2006,6.6,A,PC,A_MD60,Y_GE65,M,IT
ilc_lvho07a,2006,2.4,A,PC,A_MD60,Y_GE65,T,FI
ilc_lvho07a,2006,9.7,A,PC,A_MD60,Y_GE65,T,IT
ilc_lvho07a,2006,2.0,A,PC,A_MD60,Y_LT18,F,FI
ilc_lvho07a,2006,6.0,A,PC,A_MD60,Y_LT18,F,IT
ilc_lvho07a,2006,1.3,A,PC,A_MD60,Y_LT18,M,FI
ilc_lvho07a,2006,5.6,A,PC,A_MD60,Y_LT18,M,IT
ilc_lvho07a,2006,1.7,A,PC,A_MD60,Y_LT18,T,FI
ilc_lvho07a,2006,5.8,A,PC,A_MD60,Y_LT18,T,IT
ilc_lvho07a,2006,3.4,A,PC,A_MD60,Y_LT6,F,FI
ilc_lvho07a,2006,6.0,A,PC,A_MD60,Y_LT6,F,IT
ilc_lvho07a,2006,1.6,A,PC,A_MD60,Y_LT6,M,FI
ilc_lvho07a,2006,5.5,A,PC,A_MD60,Y_LT6,M,IT
